,cos_sim_spearman
STS12,57.76283490077334
STS13,72.21517876107596
STS14,67.0420356424198
STS15,76.80118648620136
STS16,71.72397732269174
SICK-R,61.804161750444266
STS-B,66.91634444737792
JSTS,
AVG,67.7522456158549
